33	220	7
33	221	2
33	222	15
33	223	1
33	225	4
33	226	3
33	230	1
34	35	6
34	53	1
34	54	1
34	55	5
34	62	2
34	66	2
34	67	2
34	70	3
34	74	1
34	77	1
34	87	1
34	90	1
34	113	2
34	122	12
34	128	2
34	133	2
34	134	1
34	135	1
34	145	1
34	147	1
34	149	1
34	155	1
34	156	1
34	161	1
34	163	7
34	180	1
34	186	2
34	192	2
34	193	2
34	194	3
34	200	2
34	206	4
34	208	4
34	209	1
34	211	1
34	215	4
34	220	1
34	230	1
35	39	1
35	48	1
35	53	1
35	55	10
35	62	9
35	63	3
35	66	10
35	70	12
35	71	2
35	74	1
35	76	2
35	77	1
35	80	1
35	81	3
35	85	18
35	87	2
35	92	1
35	93	2
35	111	2
35	116	1
35	121	1
35	127	1
35	133	2
35	135	3
35	140	5
35	145	2
35	147	6
35	155	5
35	163	3
35	166	1
35	172	1
35	173	1
35	178	4
35	181	3
35	183	3
35	187	1
35	191	1
35	192	2
35	193	1
35	194	4
35	200	1
35	208	16
35	209	2
35	211	6
35	215	2
35	219	9
35	220	3
35	222	3
35	223	1
35	226	1
36	44	1
36	45	5
36	67	8
36	71	1
36	72	2
36	96	1
36	97	1
36	102	3
36	109	5
36	145	1
36	146	3
36	154	12
36	155	2
36	157	12
36	165	1
36	168	5
36	177	2
36	178	2
36	179	3
36	206	1
37	39	1
37	42	1
37	43	3
37	45	4
37	46	7
37	50	31
37	51	31
37	54	2
37	55	14
37	56	1
37	59	2
37	61	4
37	62	5
37	63	6
37	66	9
37	67	1
37	68	3
37	70	4
37	71	2
37	72	4
37	73	2
37	74	2
37	75	3
37	76	2
37	77	5
37	78	3
37	79	5
37	82	2
37	83	2
37	87	1
37	90	21
37	96	6
37	97	1
37	98	2
37	99	5
37	102	20
37	103	8
37	104	1
37	107	14
37	108	2
37	110	4
37	111	3
37	113	2
37	114	3
37	116	2
37	117	1
37	118	1
37	120	1
37	122	6
37	123	3
37	127	3
37	129	2
37	133	5
37	135	3
37	136	1
37	137	1
37	138	16
37	139	3
37	143	3
37	145	6
37	146	2
37	147	34
37	148	6
